time,seconds_elapsed,dBFS
1684213471844000000,131.439,-46.35272216796875
1684213471947000000,131.542,-38.85860061645508
1684213472052000000,131.647,-41.51317596435547
1684213472157000000,131.752,-45.44764709472656
1684213472262000000,131.85700024414064,-40.77347183227539
1684213472367000000,131.962,-44.511009216308594
1684213472467000000,132.062,-46.07096862792969
1684213472573000000,132.168,-43.702754974365234
1684213472678000000,132.27300024414063,-46.752479553222656
1684213472783000000,132.378,-48.52810287475586
1684213472883000000,132.478,-48.86566925048828
1684213472988000000,132.583,-50.6708869934082
1684213473088000000,132.683,-49.452796936035156
1684213473194000000,132.78899975585938,-49.601016998291016
1684213473299000000,132.894,-52.15182876586914
1684213473400000000,132.995,-50.17630386352539
1684213473506000000,133.10099975585936,-50.65612030029297
1684213473611000000,133.206,-48.04511260986328
1684213473716000000,133.311,-49.742652893066406
1684213473821000000,133.416,-50.581878662109375
1684213473926000000,133.52100024414062,-51.51544189453125
1684213474029000000,133.624,-52.68739700317383
1684213474134000000,133.72900024414062,-54.47470474243164
1684213474239000000,133.834,-56.190860748291016
1684213474341000000,133.936,-54.21467208862305
1684213474447000000,134.042,-54.416290283203125
1684213474552000000,134.147,-51.78458786010742
1684213474654000000,134.24900024414063,-53.02613067626953
1684213474758000000,134.35300024414062,-53.06861877441406
1684213474863000000,134.458,-55.10600662231445
1684213474967000000,134.562,-54.23064041137695
1684213475067000000,134.662,-45.37446594238281
1684213475173000000,134.768,-48.28242874145508
1684213475278000000,134.87300024414063,-45.652870178222656
1684213475381000000,134.976,-48.96078109741211
1684213475487000000,135.082,-51.833038330078125
1684213475587000000,135.182,-53.363990783691406
1684213475693000000,135.288,-52.88290786743164
1684213475797000000,135.392,-55.24812698364258
1684213475900000000,135.495,-55.102909088134766
1684213476005000000,135.6,-53.52108383178711
1684213476110000000,135.70500024414062,-53.13805389404297
1684213476215000000,135.81,-53.336578369140625
1684213476320000000,135.915,-51.979576110839844
1684213476425000000,136.02,-51.580623626708984
1684213476530000000,136.12499975585936,-53.21089553833008
1684213476634000000,136.22899975585938,-55.11630630493164
1684213476739000000,136.334,-52.7864990234375
1684213476844000000,136.439,-55.31391143798828
1684213476950000000,136.54500024414062,-55.68463897705078
1684213477056000000,136.651,-50.98664474487305
1684213477162000000,136.75699975585937,-53.25112533569336
1684213477267000000,136.862,-48.06169128417969
1684213477367000000,136.962,-51.17747497558594
1684213477467000000,137.062,-52.79160690307617
1684213477573000000,137.168,-54.912593841552734
1684213477678000000,137.27300024414063,-52.09968566894531
1684213477779000000,137.374,-48.82167434692383
1684213477884000000,137.479,-51.75859451293945
1684213477989000000,137.584,-53.54392623901367
1684213478094000000,137.68900024414063,-53.652584075927734
1684213478199000000,137.794,-52.80129623413086
1684213478300000000,137.895,-52.02775955200195
1684213478406000000,138.0010002441406,-52.02015686035156
1684213478508000000,138.103,-53.71752166748047
1684213478614000000,138.2090002441406,-53.914669036865234
1684213478719000000,138.314,-52.83211898803711
1684213478824000000,138.419,-54.08672332763672
1684213478929000000,138.524,-50.27537155151367
1684213479033000000,138.628,-52.193233489990234
1684213479139000000,138.734,-49.48835372924805
1684213479244000000,138.839,-50.41044235229492
1684213479348000000,138.943,-50.7409782409668
1684213479453000000,139.048,-52.85713577270508
1684213479558000000,139.15300024414063,-54.363922119140625
1684213479663000000,139.258,-54.420982360839844
1684213479766000000,139.36100024414063,-54.149559020996094
1684213479873000000,139.468,-51.251529693603516
1684213479973000000,139.568,-53.54985046386719
1684213480077000000,139.672,-52.426082611083984
1684213480183000000,139.778,-54.59564971923828
1684213480286000000,139.88100024414064,-54.98225402832031
1684213480387000000,139.982,-54.350528717041016
1684213480492000000,140.087,-52.20915985107422
1684213480597000000,140.192,-52.72408676147461
1684213480700000000,140.295,-54.46441650390625
1684213480806000000,140.40100024414062,-55.7684211730957
1684213480911000000,140.506,-55.349971771240234
1684213481014000000,140.60900024414062,-56.58292007446289
1684213481115000000,140.71,-52.108028411865234
1684213481221000000,140.816,-51.87657928466797
1684213481323000000,140.918,-51.73874282836914
1684213481428000000,141.023,-54.30263137817383
1684213481529000000,141.124,-53.77292251586914
1684213481634000000,141.22899975585938,-54.8526611328125
1684213481738000000,141.33299975585936,-54.89045333862305
1684213481843000000,141.438,-51.96416091918945
1684213481948000000,141.543,-51.34653091430664
1684213482051000000,141.646,-52.99114227294922
1684213482156000000,141.751,-54.997093200683594
1684213482261000000,141.856,-54.18331527709961
1684213482366000000,141.96100024414062,-52.287261962890625
1684213482467000000,142.062,-52.74384689331055
1684213482567000000,142.162,-52.268558502197266
1684213482667000000,142.262,-53.94524383544922
1684213482767000000,142.362,-55.81278991699219
1684213482867000000,142.462,-56.89192581176758
1684213482967000000,142.562,-50.88948440551758
1684213483067000000,142.662,-53.00131607055664
1684213483167000000,142.762,-50.88901138305664
1684213483267000000,142.862,-52.35720443725586
1684213483367000000,142.962,-54.67195510864258
1684213483467000000,143.062,-53.400054931640625
1684213483567000000,143.162,-51.85654067993164
1684213483667000000,143.262,-51.210487365722656
1684213483767000000,143.362,-50.763938903808594
1684213483867000000,143.462,-51.772499084472656
1684213483967000000,143.562,-51.60370635986328
1684213484067000000,143.662,-53.701316833496094
1684213484167000000,143.762,-49.80812454223633
1684213484268000000,143.863,-50.601383209228516
1684213484373000000,143.968,-50.83254623413086
1684213484478000000,144.07300024414062,-52.63213348388672
1684213484579000000,144.174,-50.662837982177734
1684213484685000000,144.28,-52.729103088378906
1684213484790000000,144.38500024414063,-54.728084564208984
1684213484895000000,144.49,-52.68144989013672
1684213485007000000,144.602,-54.218231201171875
1684213485111000000,144.706,-55.984580993652344
1684213485216000000,144.811,-50.45861053466797
1684213485320000000,144.915,-52.023555755615234
1684213485425000000,145.02,-53.648681640625
1684213485527000000,145.122,-54.73029708862305
1684213485632000000,145.227,-54.81391906738281
1684213485734000000,145.32900024414062,-53.01424789428711
1684213485839000000,145.434,-54.84210205078125
1684213485944000000,145.539,-55.531307220458984
1684213486049000000,145.644,-55.45707702636719
1684213486154000000,145.7489997558594,-53.99959945678711
1684213486259000000,145.854,-53.12031936645508
1684213486364000000,145.959,-54.53730010986328
1684213486467000000,146.062,-52.95329284667969
1684213486567000000,146.162,-54.3284912109375
1684213486667000000,146.262,-55.04758071899414
1684213486767000000,146.362,-56.17081069946289
1684213486872000000,146.467,-57.295989990234375
1684213486977000000,146.572,-54.44271469116211
1684213487082000000,146.67699975585938,-52.36562728881836
1684213487187000000,146.782,-54.2492790222168
1684213487292000000,146.887,-53.38900375366211
1684213487397000000,146.992,-54.837764739990234
1684213487500000000,147.095,-55.83535385131836
1684213487604000000,147.199,-56.960533142089844
1684213487709000000,147.304,-52.213905334472656
1684213487815000000,147.41,-53.68284225463867
1684213487920000000,147.515,-52.73291015625
1684213488021000000,147.616,-52.09973907470703
1684213488136000000,147.731,-53.91595458984375
1684213488233000000,147.828,-53.80339813232422
1684213488334000000,147.92900024414064,-55.44430923461914
1684213488439000000,148.034,-49.656734466552734
1684213488544000000,148.139,-51.832550048828125
1684213488649000000,148.244,-52.877052307128906
1684213488754000000,148.34899975585938,-52.28853988647461
1684213488859000000,148.454,-54.42264175415039
1684213488963000000,148.558,-55.15232467651367
1684213489067000000,148.662,-52.70550537109375
1684213489173000000,148.768,-50.83637237548828
1684213489278000000,148.87300024414063,-52.98859405517578
1684213489382000000,148.9770002441406,-53.391868591308594
1684213489487000000,149.082,-52.2912483215332
1684213489592000000,149.187,-52.86851501464844
1684213489696000000,149.291,-49.93508529663086
1684213489800000000,149.395,-52.51140594482422
1684213489906000000,149.50099975585937,-51.059478759765625
1684213490009000000,149.604,-53.33148956298828
1684213490112000000,149.707,-55.05888748168945
1684213490217000000,149.812,-54.9943733215332
1684213490322000000,149.91699975585936,-48.94365692138672
1684213490423000000,150.018,-50.94084167480469
1684213490528000000,150.123,-50.671409606933594
1684213490630000000,150.22500024414063,-49.93537521362305
1684213490734000000,150.32900024414062,-52.84811019897461
1684213490839000000,150.434,-54.75083541870117
1684213490944000000,150.539,-52.69965362548828
1684213491049000000,150.644,-52.07685852050781
1684213491154000000,150.7489997558594,-49.74126052856445
1684213491259000000,150.854,-51.79808044433594
1684213491364000000,150.959,-53.14494705200195
1684213491467000000,151.062,-54.80096435546875
1684213491572000000,151.167,-56.474430084228516
1684213491677000000,151.272,-55.94023513793945
1684213491779000000,151.374,-51.24684143066406
1684213491884000000,151.479,-52.15303039550781
1684213491989000000,151.584,-52.00204086303711
1684213492094000000,151.68900024414063,-53.785369873046875
1684213492199000000,151.794,-54.95917892456055
1684213492300000000,151.895,-53.53302764892578
1684213492406000000,152.0010002441406,-51.42459487915039
1684213492510000000,152.10500024414063,-52.826297760009766
1684213492615000000,152.21,-52.55135726928711
1684213492720000000,152.315,-54.799495697021484
1684213492825000000,152.42,-50.85017013549805
1684213492930000000,152.52499975585937,-50.20487594604492
1684213493034000000,152.62899975585938,-53.12651443481445
1684213493139000000,152.734,-52.25514221191406
1684213493244000000,152.839,-53.662471771240234
1684213493349000000,152.944,-54.73114013671875
1684213493454000000,153.04900024414061,-57.117218017578125
1684213493559000000,153.154,-55.7567138671875
1684213493664000000,153.259,-50.888671875
1684213493767000000,153.362,-52.389251708984375
1684213493872000000,153.467,-54.30519485473633
1684213493977000000,153.572,-50.94464111328125
1684213494082000000,153.67699975585938,-52.84782028198242
1684213494187000000,153.782,-54.17788314819336
1684213494291000000,153.886,-51.87165832519531
1684213494396000000,153.991,-49.21727752685547
1684213494500000000,154.095,-49.2642822265625
1684213494603000000,154.198,-49.89616012573242
1684213494709000000,154.304,-51.931087493896484
1684213494814000000,154.40900024414063,-51.753318786621094
1684213494919000000,154.514,-53.23971176147461
1684213495023000000,154.618,-49.574424743652344
1684213495125000000,154.72,-51.868892669677734
1684213495230000000,154.82500024414063,-53.19578170776367
1684213495334000000,154.92900024414064,-51.09944152832031
1684213495439000000,155.034,-52.66448974609375
1684213495543000000,155.138,-54.765689849853516
1684213495649000000,155.244,-52.4167366027832
1684213495754000000,155.34899975585938,-51.03023147583008
1684213495858000000,155.45299975585937,-53.3593635559082
1684213495963000000,155.558,-53.31365203857422
1684213496067000000,155.662,-55.046958923339844
1684213496172000000,155.767,-51.617488861083984
1684213496277000000,155.872,-52.09392166137695
1684213496382000000,155.9770002441406,-51.264530181884766
1684213496487000000,156.082,-52.999839782714844
1684213496591000000,156.186,-53.91770935058594
1684213496695000000,156.29,-54.81971740722656
1684213496801000000,156.396,-55.615577697753906
1684213496904000000,156.499,-55.370059967041016
1684213497009000000,156.604,-50.96980285644531
1684213497109000000,156.704,-52.77280044555664
1684213497215000000,156.81,-51.495460510253906
1684213497315000000,156.91,-53.99807357788086
1684213497421000000,157.016,-55.58794021606445
1684213497526000000,157.12100024414062,-56.88058090209961
1684213497631000000,157.226,-57.46243667602539
1684213497734000000,157.32900024414062,-54.040836334228516
1684213497839000000,157.434,-52.99599075317383
1684213497944000000,157.539,-55.035884857177734
1684213498045000000,157.64,-56.424560546875
1684213498146000000,157.74099975585938,-57.60978317260742
1684213498251000000,157.846,-49.39521026611328
1684213498357000000,157.952,-51.31439971923828
1684213498462000000,158.05700024414062,-53.69532012939453
1684213498567000000,158.162,-53.99235916137695
1684213498672000000,158.267,-56.02996826171875
1684213498776000000,158.371,-53.87556838989258
1684213498881000000,158.476,-56.09804916381836
1684213498986000000,158.58099975585938,-50.03365707397461
1684213499091000000,158.686,-52.38127517700195
1684213499196000000,158.791,-54.212520599365234
1684213499300000000,158.895,-55.51074981689453
1684213499406000000,159.0010002441406,-56.12712478637695
1684213499511000000,159.106,-53.898006439208984
1684213499615000000,159.21,-51.91187286376953
1684213499719000000,159.314,-49.44591522216797
1684213499823000000,159.418,-51.55670928955078
1684213499923000000,159.518,-53.138919830322266
1684213500028000000,159.623,-54.90931701660156
1684213500132000000,159.727,-53.984222412109375
1684213500233000000,159.828,-54.636383056640625
1684213500339000000,159.934,-51.43030548095703
1684213500444000000,160.039,-50.92764663696289
1684213500549000000,160.144,-52.535099029541016
1684213500654000000,160.24900024414063,-54.85761642456055
1684213500759000000,160.354,-52.93381881713867
1684213500864000000,160.459,-52.77545928955078
1684213500967000000,160.562,-54.04287338256836
1684213501070000000,160.66500024414063,-52.42013168334961
1684213501173000000,160.768,-53.86785125732422
1684213501278000000,160.87300024414063,-54.333953857421875
1684213501383000000,160.978,-53.35975646972656
1684213501488000000,161.083,-54.96278762817383
1684213501592000000,161.187,-54.25507354736328
1684213501698000000,161.29299975585937,-50.74665832519531
1684213501800000000,161.395,-50.973541259765625
1684213501900000000,161.495,-52.98281478881836
1684213502006000000,161.60100024414064,-54.10041427612305
1684213502107000000,161.702,-55.44102096557617
1684213502212000000,161.807,-53.312320709228516
1684213502315000000,161.91,-54.762020111083984
1684213502417000000,162.012,-56.19525146484375
1684213502523000000,162.118,-53.736507415771484
1684213502628000000,162.223,-55.773311614990234
1684213502731000000,162.326,-55.44813537597656
1684213502833000000,162.428,-54.881492614746094
1684213502939000000,162.534,-53.758644104003906
1684213503044000000,162.639,-55.74679946899414
1684213503149000000,162.744,-55.79597854614258
1684213503254000000,162.84900024414063,-56.64237594604492
1684213503359000000,162.954,-56.38786315917969
1684213503464000000,163.059,-54.17765426635742
1684213503567000000,163.162,-51.90385055541992
1684213503672000000,163.267,-53.397708892822266
1684213503777000000,163.372,-54.82428741455078
1684213503880000000,163.475,-56.17265319824219
1684213503985000000,163.58,-57.32727813720703
1684213504090000000,163.68499975585937,-57.148040771484375
1684213504195000000,163.79,-53.86410903930664
1684213504300000000,163.895,-55.24714279174805
1684213504401000000,163.996,-53.67443084716797
1684213504506000000,164.10099975585936,-54.72184753417969
1684213504607000000,164.202,-54.41678237915039
1684213504712000000,164.307,-53.69581985473633
1684213504817000000,164.412,-54.62762451171875
1684213504922000000,164.5169997558594,-52.85277557373047
1684213505025000000,164.62,-48.43498992919922
1684213505130000000,164.7249997558594,-51.94895935058594
1684213505233000000,164.828,-53.66749954223633
1684213505337000000,164.932,-55.123565673828125
1684213505443000000,165.038,-50.983150482177734
1684213505545000000,165.14,-52.35553741455078
1684213505650000000,165.24499975585937,-53.027488708496094
1684213505753000000,165.348,-53.62342071533203
1684213505856000000,165.451,-54.03279113769531
1684213505961000000,165.556,-52.973045349121094
1684213506066000000,165.66099975585936,-54.076324462890625
1684213506166000000,165.76100024414063,-50.4084587097168
1684213506272000000,165.867,-52.39797592163086
1684213506377000000,165.972,-51.69208908081055
1684213506478000000,166.07300024414062,-53.824214935302734
1684213506583000000,166.178,-52.017948150634766
1684213506688000000,166.283,-50.67978286743164
1684213506793000000,166.388,-52.344581604003906
1684213506898000000,166.4929997558594,-51.330101013183594
1684213507001000000,166.596,-53.45073699951172
1684213507105000000,166.7,-52.88847351074219
1684213507210000000,166.80499975585937,-54.827274322509766
1684213507315000000,166.91,-52.93960189819336
1684213507418000000,167.01299975585937,-49.64569091796875
1684213507523000000,167.118,-52.40420150756836
1684213507628000000,167.223,-53.246585845947266
1684213507733000000,167.328,-49.468299865722656
1684213507834000000,167.42899975585937,-52.00951385498047
1684213507939000000,167.534,-54.64997863769531
1684213508044000000,167.639,-54.196250915527344
1684213508147000000,167.742,-55.95330047607422
1684213508252000000,167.847,-52.625160217285156
1684213508357000000,167.952,-54.634700775146484
1684213508462000000,168.05700024414062,-53.94129943847656
1684213508568000000,168.163,-52.069637298583984
1684213508672000000,168.267,-53.894378662109375
1684213508777000000,168.372,-53.5881462097168
1684213508882000000,168.47699975585937,-54.2804069519043
1684213508987000000,168.582,-55.05265426635742
1684213509087000000,168.682,-55.33102798461914
1684213509188000000,168.783,-55.703651428222656
1684213509293000000,168.888,-53.37184524536133
1684213509398000000,168.99300024414063,-54.2314453125
1684213509500000000,169.095,-54.817752838134766
1684213509602000000,169.19699975585937,-55.17051315307617
1684213509707000000,169.302,-55.260189056396484
1684213509809000000,169.404,-51.814430236816406
1684213509913000000,169.508,-53.81845474243164
1684213510014000000,169.60900024414062,-51.47206115722656
1684213510118000000,169.71300024414063,-49.34776306152344
1684213510223000000,169.818,-51.704559326171875
1684213510328000000,169.923,-52.48386001586914
1684213510433000000,170.028,-54.31760025024414
1684213510534000000,170.12900024414063,-53.008636474609375
1684213510639000000,170.234,-53.105350494384766
1684213510744000000,170.339,-53.461063385009766
1684213510850000000,170.44499975585939,-54.51777267456055
1684213510954000000,170.54899975585937,-55.47417449951172
1684213511060000000,170.655,-53.11540603637695
1684213511165000000,170.76,-51.65629196166992
1684213511266000000,170.86099975585938,-53.13237380981445
1684213511372000000,170.967,-50.89940643310547
1684213511476000000,171.071,-52.24541473388672
1684213511578000000,171.17299975585937,-53.974082946777344
1684213511683000000,171.278,-54.21675491333008
1684213511788000000,171.383,-50.94340896606445
1684213511893000000,171.488,-50.70781707763672
1684213511998000000,171.59300024414063,-53.33395004272461
1684213512098000000,171.69299975585938,-53.67389678955078
1684213512200000000,171.795,-55.276390075683594
1684213512306000000,171.90099975585937,-53.974327087402344
1684213512411000000,172.006,-51.840633392333984
1684213512516000000,172.111,-53.439456939697266
1684213512621000000,172.216,-53.147132873535156
1684213512723000000,172.318,-52.37724685668945
1684213512829000000,172.424,-52.14574432373047
1684213512934000000,172.52900024414063,-53.05574417114258
1684213513039000000,172.634,-53.203392028808594
1684213513144000000,172.739,-54.34379577636719
1684213513249000000,172.844,-54.51688003540039
1684213513354000000,172.94899975585938,-54.274688720703125
1684213513459000000,173.054,-52.505638122558594
1684213513564000000,173.159,-50.899925231933594
1684213513667000000,173.262,-50.587093353271484
1684213513772000000,173.367,-53.09174346923828
1684213513875000000,173.47,-50.90681457519531
1684213513980000000,173.575,-53.32573318481445
1684213514085000000,173.68,-51.24123764038086
1684213514190000000,173.78500024414063,-52.35134506225586
1684213514295000000,173.89,-54.469722747802734
1684213514400000000,173.995,-56.06000900268555
1684213514501000000,174.096,-54.3170280456543
1684213514606000000,174.20100024414063,-50.443477630615234
1684213514711000000,174.306,-52.74925994873047
1684213514816000000,174.411,-53.40025329589844
1684213514921000000,174.516,-53.704002380371094
1684213515023000000,174.618,-55.322425842285156
1684213515125000000,174.72,-52.6330451965332
1684213515230000000,174.82500024414063,-55.23452377319336
1684213515334000000,174.92900024414064,-55.598175048828125
1684213515439000000,175.034,-54.39554977416992
1684213515543000000,175.138,-52.427494049072266
1684213515649000000,175.244,-52.69416427612305
1684213515754000000,175.34899975585938,-52.70024108886719
1684213515854000000,175.44900024414062,-50.07136154174805
1684213515960000000,175.555,-52.359066009521484
1684213516065000000,175.66,-50.48252487182617
1684213516167000000,175.762,-51.94094467163086
1684213516272000000,175.867,-54.063720703125
1684213516377000000,175.972,-55.197906494140625
1684213516478000000,176.07300024414062,-55.69269561767578
1684213516583000000,176.178,-48.88114929199219
1684213516688000000,176.283,-51.07621383666992
1684213516793000000,176.388,-51.071983337402344
1684213516898000000,176.4929997558594,-53.747684478759766
1684213517005000000,176.6,-55.52986526489258
1684213517106000000,176.70099975585939,-55.24776077270508
1684213517212000000,176.807,-49.89429473876953
1684213517316000000,176.911,-50.31361389160156
1684213517418000000,177.01299975585937,-52.45730209350586
1684213517523000000,177.118,-51.560829162597656
1684213517628000000,177.223,-53.01537322998047
1684213517733000000,177.328,-51.18122100830078
1684213517834000000,177.42899975585937,-50.50942611694336
1684213517939000000,177.534,-51.833839416503906
1684213518044000000,177.639,-52.25520706176758
1684213518145000000,177.74,-52.04764938354492
1684213518250000000,177.84499975585936,-51.47813034057617
1684213518355000000,177.95,-53.69769287109375
1684213518458000000,178.0529997558594,-52.59040832519531
1684213518559000000,178.154,-53.3056640625
1684213518664000000,178.259,-50.48766326904297
1684213518767000000,178.362,-52.496238708496094
1684213518872000000,178.467,-51.448978424072266
1684213518977000000,178.572,-51.06513977050781
1684213519082000000,178.67699975585938,-53.18077850341797
1684213519187000000,178.782,-50.98075485229492
1684213519292000000,178.887,-51.865997314453125
1684213519397000000,178.992,-50.891353607177734
1684213519501000000,179.096,-52.49654769897461
1684213519607000000,179.202,-53.84324264526367
1684213519709000000,179.304,-54.667301177978516
1684213519814000000,179.40900024414063,-56.12516403198242
1684213519919000000,179.514,-53.15571594238281
1684213520024000000,179.619,-54.05559539794922
1684213520125000000,179.72,-54.68229675292969
1684213520229000000,179.824,-56.38414764404297
1684213520334000000,179.92900024414064,-51.72364044189453
1684213520439000000,180.034,-53.291412353515625
1684213520542000000,180.13700024414064,-51.48902130126953
1684213520647000000,180.242,-54.003074645996094
1684213520751000000,180.346,-52.323265075683594
1684213520856000000,180.451,-54.830265045166016
1684213520961000000,180.556,-51.928863525390625
1684213521062000000,180.65700024414062,-54.02392578125
1684213521167000000,180.762,-53.29764938354492
1684213521272000000,180.867,-55.63603210449219
1684213521377000000,180.972,-52.432960510253906
1684213521482000000,181.07699975585936,-49.46562576293945
1684213521587000000,181.182,-52.94099044799805
1684213521692000000,181.287,-54.46819305419922
1684213521797000000,181.392,-55.654762268066406
1684213521901000000,181.496,-52.995731353759766
1684213522008000000,181.603,-52.756492614746094
1684213522114000000,181.70899975585937,-53.65127182006836
1684213522215000000,181.81,-54.858055114746094
1684213522315000000,181.91,-53.66457748413086
1684213522421000000,182.016,-53.19197463989258
1684213522522000000,182.11699975585938,-51.86475372314453
1684213522625000000,182.22,-52.69161605834961
1684213522730000000,182.32499975585938,-51.870365142822266
1684213522834000000,182.42899975585937,-53.13882064819336
1684213522939000000,182.534,-53.61813735961914
1684213523044000000,182.639,-53.40663528442383
1684213523147000000,182.742,-52.16360092163086
1684213523252000000,182.847,-54.1056022644043
1684213523357000000,182.952,-53.710941314697266
1684213523462000000,183.05700024414062,-54.87174987792969
1684213523567000000,183.162,-50.02138900756836
1684213523672000000,183.267,-51.91673278808594
1684213523777000000,183.372,-49.36084747314453
1684213523882000000,183.47699975585937,-52.135711669921875
1684213523985000000,183.58,-52.08343505859375
1684213524090000000,183.68499975585937,-53.71184539794922
1684213524195000000,183.79,-54.64271545410156
1684213524300000000,183.895,-46.269039154052734
1684213524400000000,183.995,-49.5676155090332
1684213524500000000,184.095,-51.60599899291992
1684213524606000000,184.20100024414063,-51.51982498168945
1684213524711000000,184.306,-51.4684944152832
1684213524816000000,184.411,-53.52519989013672
1684213524921000000,184.516,-53.15087127685547
1684213525024000000,184.619,-52.31740188598633
1684213525125000000,184.72,-53.896827697753906
1684213525230000000,184.82500024414063,-54.49666976928711
1684213525334000000,184.92900024414064,-56.35100555419922
1684213525439000000,185.034,-53.74684143066406
1684213525542000000,185.13700024414064,-51.30601501464844
1684213525647000000,185.242,-50.366451263427734
1684213525752000000,185.347,-52.13471984863281
1684213525857000000,185.452,-52.063350677490234
1684213525962000000,185.55699975585938,-54.748897552490234
1684213526067000000,185.662,-56.29376220703125
1684213526172000000,185.767,-55.60908889770508
1684213526277000000,185.872,-54.36979293823242
1684213526382000000,185.9770002441406,-54.2913932800293
1684213526487000000,186.082,-51.92292404174805
1684213526592000000,186.187,-53.40264129638672
1684213526697000000,186.292,-53.1378059387207
1684213526800000000,186.395,-51.80726623535156
1684213526900000000,186.495,-53.75754165649414
1684213527008000000,186.603,-52.8680419921875
1684213527111000000,186.706,-51.166934967041016
1684213527216000000,186.811,-51.93492126464844
1684213527321000000,186.916,-50.81837844848633
1684213527426000000,187.02099975585938,-51.487510681152344
1684213527531000000,187.126,-48.85887145996094
1684213527634000000,187.22899975585938,-51.16039276123047
1684213527739000000,187.334,-48.197662353515625
1684213527842000000,187.43699975585938,-50.55702590942383
1684213527948000000,187.543,-52.68021774291992
1684213528052000000,187.647,-52.5682258605957
1684213528153000000,187.748,-51.50510787963867
1684213528257000000,187.852,-48.110660552978516
1684213528362000000,187.95699975585939,-49.90769958496094
1684213528467000000,188.062,-52.0742073059082
1684213528569000000,188.164,-53.14479064941406
1684213528674000000,188.26899975585937,-51.526947021484375
1684213528779000000,188.374,-51.800907135009766
1684213528884000000,188.479,-48.29845428466797
1684213528989000000,188.584,-51.28470993041992
1684213529094000000,188.68900024414063,-52.41410827636719
1684213529199000000,188.794,-53.279998779296875
1684213529300000000,188.895,-52.892723083496094
1684213529400000000,188.995,-51.31873321533203
1684213529500000000,189.095,-51.72392654418945
1684213529601000000,189.196,-49.93772506713867
1684213529706000000,189.30099975585938,-51.6666374206543
1684213529807000000,189.402,-53.980247497558594
1684213529913000000,189.508,-54.507625579833984
1684213530013000000,189.608,-53.53522872924805
1684213530119000000,189.714,-54.13725662231445
1684213530224000000,189.819,-50.414093017578125
1684213530329000000,189.924,-49.84291076660156
1684213530434000000,190.0289997558594,-50.47477340698242
1684213530539000000,190.134,-52.88269805908203
1684213530645000000,190.24,-52.911460876464844
1684213530750000000,190.34500024414064,-50.722206115722656
1684213530855000000,190.45,-52.213829040527344
1684213530960000000,190.555,-52.73725128173828
1684213531066000000,190.66099975585936,-54.528541564941406
1684213531165000000,190.76,-56.3571891784668
1684213531267000000,190.862,-52.99605941772461
1684213531372000000,190.967,-54.91011047363281
1684213531477000000,191.072,-55.05930709838867
1684213531582000000,191.17700024414063,-55.52566909790039
1684213531682000000,191.27699975585938,-55.365272521972656
1684213531786000000,191.38099975585936,-53.41142654418945
1684213531892000000,191.487,-55.60279083251953
1684213531997000000,191.592,-54.47134780883789
1684213532101000000,191.696,-52.74359893798828
1684213532206000000,191.80100024414062,-53.81728744506836
1684213532311000000,191.906,-53.450687408447266
1684213532416000000,192.011,-55.34486389160156
1684213532521000000,192.116,-51.199222564697266
1684213532623000000,192.218,-53.75559997558594
1684213532728000000,192.323,-54.143218994140625
1684213532833000000,192.428,-55.56452560424805
1684213532934000000,192.52900024414063,-55.18196105957031
1684213533034000000,192.62899975585938,-51.386817932128906
1684213533140000000,192.735,-53.26427459716797
1684213533245000000,192.84,-53.38887405395508
1684213533350000000,192.94500024414063,-54.636207580566406
1684213533455000000,193.05,-53.4515380859375
1684213533560000000,193.155,-53.9636116027832
1684213533665000000,193.26,-50.6457633972168
1684213533767000000,193.362,-52.54982376098633
1684213533872000000,193.467,-48.98776626586914
1684213533977000000,193.572,-50.81986618041992
1684213534082000000,193.67699975585938,-49.42549514770508
1684213534183000000,193.778,-48.8228645324707
1684213534289000000,193.884,-51.7027587890625
1684213534393000000,193.988,-53.5703239440918
1684213534498000000,194.09299975585938,-53.60378646850586
1684213534600000000,194.195,-52.18561935424805
1684213534700000000,194.295,-54.065494537353516
1684213534802000000,194.39699975585938,-51.88128662109375
1684213534904000000,194.499,-53.042598724365234
1684213535009000000,194.604,-54.60653305053711
1684213535114000000,194.70899975585937,-47.75298309326172
1684213535219000000,194.814,-50.90501403808594
1684213535324000000,194.919,-50.21424102783203
1684213535429000000,195.024,-51.68841552734375
1684213535534000000,195.12900024414063,-53.64917755126953
1684213535639000000,195.234,-55.43067169189453
1684213535744000000,195.339,-56.92997741699219
1684213535847000000,195.442,-52.7735710144043
1684213535952000000,195.547,-53.613643646240234
1684213536057000000,195.652,-54.35657501220703
1684213536162000000,195.75699975585937,-53.411399841308594
1684213536267000000,195.862,-52.67901611328125
1684213536372000000,195.967,-54.74043273925781
1684213536477000000,196.072,-51.820648193359375
1684213536582000000,196.17700024414063,-53.12773895263672
1684213536687000000,196.282,-55.03254699707031
1684213536792000000,196.387,-55.347084045410156
1684213536898000000,196.4929997558594,-57.20753479003906
1684213537008000000,196.603,-51.549808502197266
1684213537106000000,196.70099975585939,-53.42698669433594
1684213537209000000,196.804,-54.697139739990234
1684213537315000000,196.91,-54.77875900268555
1684213537418000000,197.01299975585937,-55.815086364746094
1684213537523000000,197.118,-57.07158660888672
1684213537628000000,197.223,-53.10372543334961
1684213537733000000,197.328,-51.117557525634766
1684213537834000000,197.42899975585937,-52.80059814453125
1684213537939000000,197.534,-53.03207015991211
1684213538044000000,197.639,-53.46043014526367
