time,seconds_elapsed,dBFS
1684212980431000000,66.547,-51.44671630859375
1684212980534000000,66.65000024414063,-52.61763000488281
1684212980640000000,66.756,-51.62526321411133
1684212980744000000,66.86,-52.4467887878418
1684212980844000000,66.96,-53.324283599853516
1684212980945000000,67.061,-55.152427673339844
1684212981049000000,67.165,-56.473365783691406
1684212981154000000,67.26999975585937,-54.12746810913086
1684212981257000000,67.373,-50.62654113769531
1684212981359000000,67.475,-53.45106506347656
1684212981464000000,67.58,-55.62916946411133
1684212981569000000,67.685,-57.759010314941406
1684212981674000000,67.78999975585937,-55.890193939208984
1684212981777000000,67.893,-57.191558837890625
1684212981883000000,67.999,-55.8161506652832
1684212981988000000,68.104,-53.38960266113281
1684212982090000000,68.20599975585938,-52.439476013183594
1684212982195000000,68.311,-52.26042938232422
1684212982300000000,68.416,-43.33381652832031
1684212982405000000,68.521,-40.23064422607422
1684212982509000000,68.625,-38.17537307739258
1684212982611000000,68.727,-37.67646026611328
1684212982716000000,68.832,-38.16203308105469
1684212982822000000,68.93800024414062,-36.9515380859375
1684212982923000000,69.039,-33.36312484741211
1684212983029000000,69.145,-33.8345947265625
1684212983134000000,69.25000024414062,-34.54465103149414
1684212983235000000,69.351,-33.79045104980469
1684212983340000000,69.456,-34.6611442565918
1684212983444000000,69.56,-36.61195755004883
1684212983544000000,69.66,-40.336875915527344
1684212983644000000,69.76,-43.62831497192383
1684212983744000000,69.86,-46.75716781616211
1684212983844000000,69.96,-49.52711868286133
1684212983946000000,70.06199975585938,-51.35688400268555
1684212984048000000,70.164,-52.28028106689453
1684212984154000000,70.26999975585937,-49.853118896484375
1684212984258000000,70.37399975585937,-50.259098052978516
1684212984359000000,70.475,-52.44011688232422
1684212984464000000,70.58,-54.187744140625
1684212984569000000,70.685,-55.825889587402344
1684212984674000000,70.78999975585937,-57.32422637939453
1684212984776000000,70.892,-52.07643508911133
1684212984877000000,70.993,-49.694671630859375
1684212984977000000,71.093,-51.75923538208008
1684212985083000000,71.199,-54.067386627197266
1684212985188000000,71.304,-51.752891540527344
1684212985291000000,71.407,-53.06418228149414
1684212985395000000,71.511,-50.555625915527344
1684212985500000000,71.616,-53.71696472167969
1684212985605000000,71.721,-53.110557556152344
1684212985710000000,71.82600024414063,-56.20009994506836
1684212985813000000,71.929,-55.753658294677734
1684212985915000000,72.031,-57.600982666015625
1684212986021000000,72.137,-51.506778717041016
1684212986126000000,72.24200024414063,-47.642982482910156
1684212986229000000,72.345,-48.32807159423828
1684212986334000000,72.45000024414063,-41.60444641113281
1684212986439000000,72.555,-38.23141860961914
1684212986542000000,72.65800024414062,-37.22219467163086
1684212986644000000,72.76,-36.77751922607422
1684212986744000000,72.86,-38.16996765136719
1684212986844000000,72.96,-37.44520568847656
1684212986950000000,73.06600024414062,-37.505558013916016
1684212987055000000,73.171,-38.72764587402344
1684212987160000000,73.276,-40.957950592041016
1684212987265000000,73.381,-45.350650787353516
1684212987370000000,73.48599975585938,-48.45090103149414
1684212987471000000,73.587,-49.52699279785156
1684212987576000000,73.692,-49.177188873291016
1684212987678000000,73.79400024414062,-48.69272994995117
1684212987783000000,73.899,-50.16767501831055
1684212987884000000,74,-52.480098724365234
1684212987989000000,74.105,-53.73281478881836
1684212988094000000,74.21000024414063,-54.33974838256836
1684212988199000000,74.315,-51.82209014892578
1684212988299000000,74.415,-54.056396484375
1684212988404000000,74.52,-53.161903381347656
1684212988504000000,74.62,-54.60598373413086
1684212988609000000,74.725,-49.17765426635742
1684212988711000000,74.827,-49.30740737915039
1684212988816000000,74.932,-52.19197463989258
1684212988921000000,75.037,-53.779022216796875
1684212989026000000,75.14199975585937,-55.25613021850586
1684212989131000000,75.247,-49.10451889038086
1684212989235000000,75.351,-51.5800666809082
1684212989340000000,75.456,-52.21458435058594
1684212989444000000,75.56,-52.66522216796875
1684212989544000000,75.66,-54.774478912353516
1684212989650000000,75.76599975585937,-56.84550857543945
1684212989755000000,75.871,-54.253421783447266
1684212989860000000,75.976,-52.96599197387695
1684212989965000000,76.081,-54.395965576171875
1684212990070000000,76.18600024414063,-54.0008544921875
1684212990175000000,76.291,-50.10783386230469
1684212990277000000,76.393,-49.84827423095703
1684212990383000000,76.499,-43.375579833984375
1684212990485000000,76.601,-39.73741912841797
1684212990590000000,76.70600024414063,-40.5101203918457
1684212990694000000,76.81000024414062,-36.20391082763672
1684212990799000000,76.915,-37.719120025634766
1684212990903000000,77.019,-36.96211624145508
1684212991008000000,77.124,-37.7706298828125
1684212991111000000,77.227,-38.353153228759766
1684212991215000000,77.331,-37.6009635925293
1684212991320000000,77.436,-38.32517623901367
1684212991425000000,77.541,-37.41313171386719
1684212991530000000,77.64599975585938,-39.11314392089844
1684212991635000000,77.751,-41.82989501953125
1684212991740000000,77.856,-45.87311935424805
1684212991844000000,77.96,-48.44573974609375
1684212991944000000,78.06,-50.12236404418945
1684212992044000000,78.16,-49.386199951171875
1684212992144000000,78.26,-50.39399719238281
1684212992244000000,78.36,-50.45439910888672
1684212992350000000,78.46600024414063,-51.62626266479492
1684212992455000000,78.571,-52.35171890258789
1684212992560000000,78.676,-52.39747619628906
1684212992665000000,78.781,-54.02324676513672
1684212992772000000,78.888,-53.44749450683594
1684212992877000000,78.993,-54.80006790161133
1684212992977000000,79.093,-56.04621887207031
1684212993079000000,79.195,-57.361907958984375
1684212993184000000,79.3,-55.11935806274414
1684212993289000000,79.405,-56.146629333496094
1684212993391000000,79.507,-57.862491607666016
1684212993497000000,79.613,-53.447998046875
1684212993598000000,79.71400024414062,-55.553993225097656
1684212993703000000,79.819,-56.966068267822266
1684212993808000000,79.924,-54.89750671386719
1684212993911000000,80.027,-54.42474365234375
1684212994016000000,80.132,-53.18229293823242
1684212994121000000,80.237,-48.442176818847656
1684212994226000000,80.34199975585938,-51.21148681640625
1684212994331000000,80.447,-53.07315444946289
1684212994432000000,80.548,-53.76372528076172
1684212994537000000,80.653,-50.465599060058594
1684212994641000000,80.757,-50.18279266357422
1684212994744000000,80.86,-43.74788284301758
1684212994844000000,80.96,-42.01644515991211
1684212994950000000,81.06600024414062,-38.67140197753906
1684212995055000000,81.171,-37.01631546020508
1684212995160000000,81.276,-38.12903594970703
1684212995265000000,81.381,-34.60805130004883
1684212995370000000,81.48599975585938,-36.10428237915039
1684212995475000000,81.591,-37.392425537109375
1684212995575000000,81.691,-37.932090759277344
1684212995677000000,81.793,-39.254859924316406
1684212995783000000,81.899,-37.855918884277344
1684212995888000000,82.004,-38.766990661621094
1684212995993000000,82.109,-42.91969299316406
1684212996098000000,82.21399975585938,-46.39208221435547
1684212996203000000,82.319,-49.742122650146484
1684212996307000000,82.423,-50.705894470214844
1684212996411000000,82.527,-50.33620834350586
1684212996516000000,82.632,-47.18824005126953
1684212996621000000,82.737,-49.762001037597656
1684212996722000000,82.83799975585937,-51.12358474731445
1684212996827000000,82.943,-52.66297912597656
1684212996932000000,83.048,-50.49302673339844
1684212997035000000,83.151,-52.832679748535156
1684212997140000000,83.256,-52.44264221191406
1684212997244000000,83.36,-54.409400939941406
1684212997346000000,83.46199975585938,-53.068729400634766
1684212997451000000,83.567,-54.821834564208984
1684212997556000000,83.672,-56.41107177734375
1684212997661000000,83.777,-57.12716293334961
1684212997762000000,83.87799975585938,-52.05719757080078
1684212997867000000,83.983,-51.6318473815918
1684212997972000000,84.088,-54.22367477416992
1684212998076000000,84.192,-55.908756256103516
1684212998177000000,84.293,-53.66266632080078
1684212998279000000,84.395,-54.946834564208984
1684212998382000000,84.49800024414063,-55.31028366088867
1684212998488000000,84.604,-51.655330657958984
1684212998588000000,84.704,-52.86183166503906
1684212998694000000,84.81000024414062,-47.42821502685547
1684212998799000000,84.915,-39.09699249267578
1684212998904000000,85.02,-40.18301773071289
1684212999008000000,85.124,-39.224365234375
1684212999111000000,85.227,-37.69822692871094
1684212999216000000,85.332,-35.437740325927734
1684212999321000000,85.437,-34.65501403808594
1684212999426000000,85.54199975585938,-37.00209426879883
1684212999527000000,85.643,-38.61933898925781
1684212999632000000,85.748,-38.51884460449219
1684212999736000000,85.852,-39.140541076660156
1684212999840000000,85.956,-38.18400955200195
1684212999944000000,86.06,-37.88810348510742
1684213000044000000,86.16,-40.1608772277832
1684213000144000000,86.26,-44.260711669921875
1684213000244000000,86.36,-47.526588439941406
1684213000349000000,86.465,-49.83464813232422
1684213000454000000,86.57000024414063,-49.399105072021484
1684213000556000000,86.672,-48.81121826171875
1684213000661000000,86.777,-49.614044189453125
1684213000767000000,86.883,-50.135154724121094
1684213000871000000,86.987,-47.675437927246094
1684213000975000000,87.091,-49.565277099609375
1684213001077000000,87.193,-51.972694396972656
1684213001183000000,87.299,-53.45796585083008
1684213001284000000,87.4,-50.85535430908203
1684213001385000000,87.501,-52.25898742675781
1684213001490000000,87.60599975585937,-54.74188995361328
1684213001593000000,87.709,-53.971397399902344
1684213001698000000,87.81399975585937,-54.91142272949219
1684213001799000000,87.915,-51.8941764831543
1684213001904000000,88.02,-51.38859176635742
1684213002009000000,88.125,-51.540069580078125
1684213002111000000,88.227,-53.16628646850586
1684213002217000000,88.333,-46.67772674560547
1684213002322000000,88.43799975585938,-47.27784729003906
1684213002427000000,88.543,-42.620849609375
1684213002532000000,88.648,-37.505924224853516
1684213002637000000,88.753,-39.47405242919922
1684213002742000000,88.85800024414063,-32.602535247802734
1684213002844000000,88.96,-35.409629821777344
1684213002944000000,89.06,-37.14823913574219
1684213003044000000,89.16,-38.51323699951172
1684213003144000000,89.26,-39.90129089355469
1684213003244000000,89.36,-38.320369720458984
1684213003344000000,89.46,-39.69315719604492
1684213003444000000,89.56,-38.545501708984375
1684213003544000000,89.66,-37.94850540161133
1684213003644000000,89.76,-40.047576904296875
1684213003744000000,89.86,-44.401187896728516
1684213003844000000,89.96,-47.58538818359375
1684213003944000000,90.06,-50.212745666503906
1684213004044000000,90.16,-51.210609436035156
1684213004144000000,90.26,-52.5539665222168
1684213004244000000,90.36,-51.27402877807617
1684213004344000000,90.46,-51.696041107177734
1684213004444000000,90.56,-52.06991958618164
1684213004548000000,90.664,-53.82765579223633
1684213004654000000,90.77000024414062,-54.925697326660156
1684213004754000000,90.86999975585937,-53.57713317871094
1684213004860000000,90.976,-54.79419708251953
1684213004965000000,91.081,-52.672672271728516
1684213005070000000,91.18600024414063,-53.02526092529297
1684213005175000000,91.291,-54.40957260131836
1684213005277000000,91.393,-52.177467346191406
1684213005383000000,91.499,-53.24943923950195
1684213005488000000,91.604,-51.871116638183594
1684213005591000000,91.707,-54.63315963745117
1684213005694000000,91.81000024414062,-52.7298469543457
1684213005799000000,91.915,-50.99606704711914
1684213005903000000,92.019,-45.80228805541992
1684213006008000000,92.124,-47.37614059448242
1684213006111000000,92.227,-43.21158218383789
1684213006216000000,92.332,-40.587711334228516
1684213006321000000,92.437,-33.86262893676758
1684213006426000000,92.54199975585938,-35.80751037597656
1684213006530000000,92.64599975585938,-37.730918884277344
1684213006632000000,92.748,-36.08706283569336
1684213006737000000,92.853,-37.084712982177734
1684213006842000000,92.95799975585938,-37.25663757324219
1684213006944000000,93.06,-35.04252624511719
1684213007044000000,93.16,-36.86354064941406
1684213007144000000,93.26,-36.069515228271484
1684213007247000000,93.363,-37.910499572753906
1684213007350000000,93.46600024414063,-39.777488708496094
1684213007455000000,93.571,-42.7052116394043
1684213007556000000,93.672,-46.99979782104492
1684213007659000000,93.775,-48.84748840332031
1684213007764000000,93.88,-51.195213317871094
1684213007870000000,93.98600024414063,-51.361263275146484
1684213007970000000,94.08599975585938,-50.970367431640625
1684213008075000000,94.191,-51.149227142333984
1684213008177000000,94.293,-51.870567321777344
1684213008277000000,94.393,-51.692447662353516
1684213008383000000,94.499,-53.194393157958984
1684213008488000000,94.604,-54.30801010131836
1684213008593000000,94.709,-49.43880844116211
1684213008698000000,94.81399975585937,-52.16777038574219
1684213008798000000,94.91400024414062,-54.30030059814453
1684213008904000000,95.02,-56.26690673828125
1684213009009000000,95.125,-56.00379943847656
1684213009111000000,95.227,-48.447330474853516
1684213009213000000,95.329,-42.752967834472656
1684213009319000000,95.435,-39.509544372558594
1684213009423000000,95.539,-39.33966827392578
1684213009525000000,95.641,-41.01077651977539
1684213009630000000,95.74600024414063,-40.255531311035156
1684213009735000000,95.851,-39.6937141418457
1684213009840000000,95.956,-40.44866943359375
1684213009944000000,96.06,-35.777957916259766
1684213010044000000,96.16,-36.943603515625
1684213010144000000,96.26,-38.200130462646484
1684213010245000000,96.361,-39.38990783691406
1684213010350000000,96.46600024414063,-38.58866500854492
1684213010451000000,96.567,-39.45022201538086
1684213010556000000,96.672,-39.62030029296875
1684213010656000000,96.772,-42.4578857421875
1684213010760000000,96.876,-46.41191101074219
1684213010865000000,96.981,-49.295257568359375
1684213010970000000,97.08599975585938,-49.460453033447266
1684213011075000000,97.191,-50.080692291259766
1684213011177000000,97.293,-49.51541519165039
1684213011283000000,97.399,-50.50358963012695
1684213011388000000,97.504,-50.34347915649414
1684213011488000000,97.604,-51.792728424072266
1684213011593000000,97.709,-53.8079719543457
1684213011698000000,97.81399975585937,-54.97527313232422
1684213011799000000,97.915,-55.89255905151367
1684213011904000000,98.02,-57.09783935546875
1684213012008000000,98.124,-51.8480224609375
1684213012111000000,98.227,-54.5532112121582
1684213012216000000,98.332,-54.148441314697266
1684213012319000000,98.435,-51.824825286865234
1684213012424000000,98.54,-53.30278015136719
1684213012529000000,98.645,-53.23689270019531
1684213012634000000,98.74999975585938,-51.05680847167969
1684213012739000000,98.855,-46.137237548828125
1684213012844000000,98.96,-40.75050735473633
1684213012949000000,99.065,-33.177146911621094
1684213013051000000,99.167,-35.83443069458008
1684213013157000000,99.273,-38.2192497253418
1684213013262000000,99.37800024414062,-38.690120697021484
1684213013367000000,99.483,-36.82937240600586
1684213013472000000,99.588,-38.15561294555664
1684213013577000000,99.693,-39.45244598388672
1684213013677000000,99.793,-36.13397216796875
1684213013777000000,99.893,-37.739803314208984
1684213013878000000,99.99400024414062,-39.0446662902832
1684213013983000000,100.099,-39.440086364746094
1684213014086000000,100.20200024414062,-40.31435775756836
1684213014191000000,100.307,-43.27783966064453
1684213014296000000,100.412,-47.140716552734375
1684213014398000000,100.51400024414062,-49.10749053955078
1684213014504000000,100.62,-50.34818649291992
1684213014606000000,100.72200024414063,-49.20588684082031
1684213014711000000,100.827,-47.72306823730469
1684213014814000000,100.93000024414063,-49.11075973510742
1684213014920000000,101.036,-50.043067932128906
1684213015025000000,101.141,-52.370361328125
1684213015130000000,101.24599975585937,-53.655399322509766
1684213015235000000,101.351,-54.77534866333008
1684213015340000000,101.456,-54.10679626464844
1684213015444000000,101.56,-53.86320877075195
1684213015549000000,101.665,-55.64126968383789
1684213015654000000,101.77000024414062,-57.32463073730469
1684213015760000000,101.876,-56.40534591674805
1684213015864000000,101.98,-54.014041900634766
1684213015969000000,102.085,-51.888893127441406
1684213016073000000,102.189,-44.81695556640625
1684213016177000000,102.293,-41.018985748291016
1684213016282000000,102.39799975585937,-38.402130126953125
1684213016386000000,102.50199975585937,-39.17645263671875
1684213016491000000,102.607,-35.5228385925293
1684213016596000000,102.712,-36.73579406738281
1684213016700000000,102.816,-38.19014358520508
1684213016803000000,102.919,-34.748863220214844
1684213016906000000,103.02199975585937,-37.4013671875
1684213017010000000,103.12599975585937,-39.47443771362305
1684213017116000000,103.232,-34.790283203125
1684213017221000000,103.337,-36.5096549987793
1684213017326000000,103.44200024414063,-37.029361724853516
1684213017431000000,103.547,-38.96105194091797
1684213017536000000,103.652,-42.612586975097656
1684213017641000000,103.757,-46.115779876708984
1684213017744000000,103.86,-49.26241683959961
1684213017849000000,103.965,-50.944091796875
1684213017954000000,104.06999975585937,-50.18867492675781
1684213018059000000,104.175,-51.13222122192383
1684213018165000000,104.281,-52.25930404663086
1684213018270000000,104.38600024414062,-53.47835159301758
1684213018374000000,104.49000024414063,-54.15493392944336
1684213018478000000,104.59400024414063,-52.4875602722168
1684213018584000000,104.7,-54.00834274291992
1684213018686000000,104.80200024414063,-54.66064453125
1684213018789000000,104.905,-52.83528137207031
1684213018894000000,105.01000024414063,-51.52406311035156
1684213018999000000,105.115,-52.91849136352539
1684213019104000000,105.22,-50.66263961791992
1684213019210000000,105.32599975585937,-54.141204833984375
1684213019311000000,105.427,-54.52592468261719
1684213019416000000,105.532,-56.08421325683594
1684213019521000000,105.637,-54.2053108215332
1684213019622000000,105.73800024414062,-52.02066421508789
1684213019727000000,105.843,-51.08647918701172
1684213019832000000,105.948,-44.817604064941406
1684213019937000000,106.053,-40.53163528442383
1684213020040000000,106.156,-39.53574752807617
1684213020145000000,106.261,-36.61232376098633
1684213020250000000,106.36599975585938,-35.70439529418945
1684213020354000000,106.46999975585938,-37.91449737548828
1684213020460000000,106.576,-39.3028450012207
1684213020565000000,106.681,-37.631309509277344
1684213020670000000,106.78600024414062,-39.18263244628906
1684213020775000000,106.891,-37.52457046508789
1684213020878000000,106.99400024414062,-38.22758865356445
1684213020980000000,107.096,-39.858360290527344
1684213021085000000,107.201,-40.870399475097656
1684213021190000000,107.30600024414062,-44.352481842041016
1684213021295000000,107.411,-47.49757766723633
1684213021400000000,107.516,-49.59922409057617
1684213021502000000,107.61800024414063,-51.284828186035156
1684213021607000000,107.723,-52.980777740478516
1684213021711000000,107.827,-53.98724365234375
1684213021816000000,107.932,-49.59431838989258
1684213021921000000,108.037,-51.63349533081055
1684213022026000000,108.14199975585937,-53.5178337097168
1684213022128000000,108.244,-55.28468322753906
1684213022233000000,108.349,-53.74903869628906
1684213022338000000,108.45399975585937,-51.47258377075195
1684213022443000000,108.559,-52.69875717163086
1684213022544000000,108.66,-54.51325607299805
1684213022649000000,108.765,-55.792991638183594
1684213022753000000,108.869,-52.57468032836914
1684213022858000000,108.97399975585938,-55.018497467041016
1684213022963000000,109.079,-54.613975524902344
1684213023068000000,109.184,-55.618106842041016
1684213023171000000,109.287,-50.11475372314453
1684213023277000000,109.393,-49.66082000732422
1684213023377000000,109.493,-48.95653533935547
1684213023483000000,109.599,-52.07109451293945
1684213023588000000,109.704,-53.73563003540039
1684213023690000000,109.80599975585938,-45.89109802246094
1684213023794000000,109.90999975585937,-47.78190994262695
1684213023899000000,110.015,-45.42900848388672
1684213024004000000,110.12,-40.57597351074219
1684213024109000000,110.225,-39.462127685546875
1684213024211000000,110.327,-40.83999252319336
1684213024316000000,110.432,-40.75541305541992
1684213024421000000,110.537,-38.751747131347656
1684213024524000000,110.64,-38.94443130493164
1684213024629000000,110.745,-35.68244171142578
1684213024734000000,110.85000024414063,-37.42901611328125
1684213024839000000,110.955,-39.10063171386719
1684213024944000000,111.06,-38.316341400146484
1684213025047000000,111.163,-37.09346389770508
1684213025152000000,111.268,-37.29708480834961
1684213025254000000,111.37000024414063,-40.0134391784668
1684213025359000000,111.475,-43.383460998535156
1684213025460000000,111.576,-47.17289733886719
1684213025566000000,111.68200024414062,-49.74485778808594
1684213025670000000,111.78600024414062,-51.9726448059082
1684213025775000000,111.891,-53.226829528808594
1684213025878000000,111.99400024414062,-54.997013092041016
1684213025983000000,112.099,-49.511173248291016
1684213026088000000,112.204,-51.321739196777344
1684213026191000000,112.307,-50.88910675048828
1684213026293000000,112.409,-52.63005065917969
1684213026397000000,112.513,-53.84838104248047
1684213026498000000,112.61399975585938,-53.89437484741211
1684213026604000000,112.72,-53.33384323120117
1684213026705000000,112.821,-51.9464111328125
1684213026811000000,112.927,-53.48208236694336
1684213026917000000,113.033,-52.45042419433594
1684213027021000000,113.137,-52.979312896728516
1684213027126000000,113.24200024414063,-50.4185676574707
1684213027231000000,113.347,-52.642459869384766
1684213027337000000,113.453,-47.281803131103516
1684213027442000000,113.55799975585937,-50.34937286376953
1684213027544000000,113.66,-51.742488861083984
1684213027649000000,113.765,-44.07985305786133
1684213027754000000,113.86999975585937,-47.847686767578125
1684213027859000000,113.975,-39.06706619262695
1684213027964000000,114.08,-36.003841400146484
1684213028069000000,114.185,-32.32484817504883
1684213028171000000,114.287,-35.71525192260742
1684213028276000000,114.392,-37.1024169921875
1684213028378000000,114.49399975585938,-38.934165954589844
1684213028479000000,114.595,-37.18583679199219
1684213028585000000,114.701,-39.145912170410156
1684213028690000000,114.80599975585938,-39.86150360107422
1684213028795000000,114.911,-40.830787658691406
1684213028897000000,115.013,-42.113258361816406
1684213028997000000,115.113,-40.9254035949707
1684213029102000000,115.21800024414063,-41.96848678588867
1684213029207000000,115.323,-45.397972106933594
1684213029311000000,115.427,-49.316768646240234
1684213029416000000,115.532,-51.08535385131836
1684213029517000000,115.633,-53.09223175048828
1684213029622000000,115.73800024414062,-53.21949768066406
1684213029726000000,115.84200024414062,-54.4345588684082
1684213029831000000,115.947,-53.64519500732422
1684213029936000000,116.052,-53.34638214111328
1684213030041000000,116.157,-54.186893463134766
1684213030144000000,116.26,-51.33418273925781
1684213030247000000,116.363,-53.43150329589844
1684213030353000000,116.469,-54.398101806640625
1684213030458000000,116.57399975585938,-49.261940002441406
1684213030562000000,116.67799975585937,-52.333438873291016
1684213030666000000,116.78199975585937,-53.757049560546875
1684213030773000000,116.889,-55.498802185058594
1684213030877000000,116.993,-52.5689697265625
1684213030978000000,117.09399975585937,-53.599979400634766
1684213031083000000,117.199,-49.77617645263672
1684213031186000000,117.30199975585937,-52.186363220214844
1684213031291000000,117.407,-45.96778869628906
1684213031396000000,117.512,-39.926937103271484
1684213031496000000,117.612,-40.193031311035156
1684213031602000000,117.71799975585938,-37.72785949707031
1684213031706000000,117.82199975585938,-39.71555709838867
1684213031810000000,117.92599975585938,-40.07206344604492
1684213031911000000,118.027,-40.83628845214844
1684213032016000000,118.132,-40.364505767822266
1684213032118000000,118.23400024414063,-36.46440505981445
1684213032223000000,118.339,-37.16120529174805
1684213032328000000,118.444,-37.7774543762207
1684213032433000000,118.549,-38.39381790161133
1684213032538000000,118.65399975585937,-34.96540832519531
1684213032642000000,118.75799975585937,-36.487518310546875
1684213032744000000,118.86,-40.925174713134766
1684213032850000000,118.96599975585937,-44.45150375366211
1684213032954000000,119.06999975585937,-47.42425537109375
1684213033055000000,119.171,-49.02640914916992
1684213033162000000,119.27799975585937,-50.45875930786133
1684213033262000000,119.37800024414062,-52.14763259887695
1684213033368000000,119.484,-49.98577117919922
1684213033473000000,119.589,-48.46510696411133
1684213033577000000,119.693,-50.087547302246094
1684213033678000000,119.79400024414062,-52.67671585083008
1684213033776000000,119.892,-54.421119689941406
1684213033878000000,119.99400024414062,-54.95377731323242
1684213033980000000,120.096,-52.088035583496094
1684213034085000000,120.201,-52.8713264465332
1684213034190000000,120.30600024414062,-54.3504524230957
1684213034295000000,120.411,-53.58303451538086
1684213034399000000,120.515,-55.47028732299805
1684213034503000000,120.619,-54.4301872253418
1684213034606000000,120.72200024414063,-54.270626068115234
1684213034710000000,120.82600024414063,-53.244258880615234
1684213034811000000,120.927,-47.200416564941406
1684213034916000000,121.032,-48.38161849975586
1684213035020000000,121.136,-40.46987533569336
1684213035126000000,121.24200024414063,-40.086185455322266
1684213035234000000,121.34999975585937,-40.841636657714844
1684213035336000000,121.452,-40.70513153076172
1684213035441000000,121.557,-40.4230842590332
1684213035544000000,121.66,-37.07832336425781
1684213035647000000,121.763,-39.337093353271484
1684213035752000000,121.868,-39.23904800415039
1684213035857000000,121.973,-38.31660079956055
1684213035962000000,122.07799975585938,-38.632564544677734
1684213036065000000,122.181,-40.16571807861328
1684213036170000000,122.28599975585938,-37.447566986083984
1684213036275000000,122.391,-40.20386505126953
1684213036377000000,122.493,-43.56715774536133
1684213036477000000,122.593,-46.33741760253906
1684213036579000000,122.695,-49.683311462402344
1684213036684000000,122.8,-50.82350158691406
1684213036785000000,122.901,-49.335933685302734
1684213036889000000,123.005,-51.0184326171875
1684213036993000000,123.109,-50.17305374145508
1684213037095000000,123.211,-52.47199249267578
1684213037195000000,123.311,-51.72175598144531
1684213037301000000,123.417,-53.460140228271484
1684213037405000000,123.521,-54.620418548583984
1684213037510000000,123.62600024414063,-55.52705383300781
1684213037610000000,123.72599975585938,-55.39085388183594
1684213037716000000,123.832,-54.28856658935547
1684213037821000000,123.937,-54.519371032714844
1684213037922000000,124.03799975585937,-56.16672897338867
1684213038024000000,124.14,-54.89602279663086
1684213038129000000,124.245,-55.99129867553711
1684213038234000000,124.34999975585937,-49.18376159667969
1684213038339000000,124.455,-46.94267272949219
1684213038444000000,124.56,-37.57545471191406
1684213038549000000,124.665,-39.22294998168945
1684213038653000000,124.769,-39.95213317871094
1684213038754000000,124.86999975585937,-37.079559326171875
1684213038859000000,124.975,-38.9223747253418
1684213038964000000,125.08,-37.475791931152344
1684213039069000000,125.185,-38.62807846069336
1684213039172000000,125.288,-37.88301086425781
1684213039277000000,125.393,-34.196067810058594
1684213039377000000,125.493,-35.62129592895508
1684213039483000000,125.599,-35.17536926269531
1684213039588000000,125.704,-36.80642318725586
1684213039693000000,125.809,-40.8177490234375
1684213039798000000,125.91400024414062,-44.36149215698242
1684213039903000000,126.019,-48.013145446777344
1684213040005000000,126.121,-49.825164794921875
1684213040110000000,126.22600024414062,-50.95630645751953
1684213040210000000,126.32599975585937,-52.30223083496094
1684213040316000000,126.432,-50.859619140625
1684213040421000000,126.537,-46.219173431396484
1684213040526000000,126.64200024414062,-41.569580078125
1684213040631000000,126.747,-41.29057693481445
1684213040736000000,126.852,-45.16648864746094
1684213040839000000,126.955,-47.37241744995117
1684213040944000000,127.06,-50.5994873046875
1684213041049000000,127.165,-52.303226470947266
1684213041153000000,127.269,-51.70777893066406
1684213041258000000,127.37399975585937,-51.98112869262695
1684213041363000000,127.479,-52.00004196166992
1684213041468000000,127.584,-52.55205535888672
1684213041573000000,127.689,-54.92985153198242
1684213041677000000,127.793,-55.17344284057617
1684213041777000000,127.893,-57.087345123291016
1684213041877000000,127.993,-53.74681854248047
1684213041977000000,128.093,-54.55741500854492
1684213042078000000,128.19400024414062,-49.45869827270508
1684213042182000000,128.29800024414064,-47.773563385009766
1684213042288000000,128.404,-37.72037124633789
1684213042391000000,128.507,-39.47843551635742
1684213042496000000,128.612,-40.89751434326172
1684213042601000000,128.717,-39.60517883300781
1684213042703000000,128.819,-39.43867874145508
1684213042807000000,128.923,-35.57259750366211
1684213042911000000,129.027,-37.609886169433594
1684213043016000000,129.132,-37.72762680053711
1684213043119000000,129.235,-39.04987716674805
1684213043222000000,129.33800024414063,-33.48801040649414
1684213043327000000,129.443,-33.60468292236328
1684213043432000000,129.548,-36.53547286987305
1684213043537000000,129.653,-39.997615814208984
1684213043643000000,129.759,-44.59709930419922
1684213043744000000,129.86,-47.87160110473633
1684213043849000000,129.965,-50.58922576904297
1684213043954000000,130.06999975585939,-51.82406997680664
1684213044059000000,130.175,-51.04082107543945
1684213044161000000,130.277,-52.96696472167969
1684213044266000000,130.38199975585937,-51.310245513916016
1684213044371000000,130.487,-52.548587799072266
1684213044476000000,130.592,-51.264015197753906
1684213044577000000,130.693,-53.47309875488281
1684213044677000000,130.793,-54.58989715576172
1684213044776000000,130.892,-54.49082946777344
1684213044877000000,130.993,-56.30686569213867
1684213044977000000,131.093,-54.94301223754883
1684213045078000000,131.19400024414062,-56.63331604003906
1684213045183000000,131.299,-56.66402053833008
1684213045289000000,131.405,-58.423309326171875
1684213045393000000,131.509,-56.46214294433594
1684213045498000000,131.61399975585937,-53.04573059082031
1684213045603000000,131.719,-52.26339340209961
1684213045708000000,131.824,-43.518577575683594
1684213045813000000,131.929,-37.05674362182617
1684213045918000000,132.03400024414063,-36.755531311035156
1684213046023000000,132.139,-37.953529357910156
1684213046128000000,132.244,-38.76387405395508
1684213046233000000,132.349,-37.32326889038086
1684213046338000000,132.45399975585937,-39.30973815917969
1684213046438000000,132.55400024414064,-39.647029876708984
1684213046543000000,132.659,-35.67867660522461
